Source,Target,SourceIndex,TargetIndex,ABIDE_I_Hedges_g,ABIDE_II_Hedges_g,ABIDE_I_AbsHedges_g,ABIDE_II_AbsHedges_g,MeanAbsHedges_g,ABIDE_I_QValue,ABIDE_II_QValue,ABIDE_I_Rank,ABIDE_II_Rank,SameDirection,Replicated,ReplicationClass,ReplicatedRank
ROI_001,ROI_026,0,25,0.12882806823954054,0.1236875041346302,0.12882806823954054,0.1236875041346302,0.12625778618708539,0.22469487348389927,0.15669121596804497,2058,2751,True,False,not_replicated,
ROI_001,ROI_027,0,26,0.004828445355190347,0.0750467467414075,0.004828445355190347,0.0750467467414075,0.039937596048298926,0.9777497809688006,0.4221933965034868,7727,4586,True,False,not_replicated,
ROI_001,ROI_028,0,27,0.04155480729091877,0.07430022127183622,0.04155480729091877,0.07430022127183622,0.05792751428137749,0.7550270047519443,0.42637711799335826,5746,4624,True,False,not_replicated,
ROI_001,ROI_029,0,28,-0.04490474445076234,-0.07602377879414236,0.04490474445076234,0.07602377879414236,0.06046426162245235,0.7306867201211205,0.41192816620860667,5578,4546,True,False,not_replicated,
ROI_001,ROI_030,0,29,0.002873145604118878,0.025494063225057748,0.002873145604118878,0.025494063225057748,0.014183604414588312,0.9842299308142123,0.808610009268336,7864,6838,True,False,not_replicated,
ROI_001,ROI_031,0,30,0.12545790348616448,0.16137611451471218,0.12545790348616448,0.16137611451471218,0.14341700900043833,0.23645395341830105,0.05758237719490951,2161,1659,True,False,not_replicated,
ROI_001,ROI_032,0,31,0.1732662949927373,0.14520908836871926,0.1732662949927373,0.14520908836871926,0.15923769168072827,0.08532288570168815,0.0910563085627956,1022,2087,True,False,not_replicated,
ROI_001,ROI_033,0,32,0.02233356202934648,0.20920680475279865,0.02233356202934648,0.20920680475279865,0.11577018339107256,0.8817675989306747,0.013052778516992962,6752,699,True,False,not_replicated,
ROI_001,ROI_034,0,33,0.13269798470189667,0.14151859945494136,0.13269798470189667,0.14151859945494136,0.13710829207841901,0.21302525062090394,0.0991981976144957,1921,2188,True,False,not_replicated,
ROI_001,ROI_035,0,34,0.06151088596703778,0.28012330049230866,0.06151088596703778,0.28012330049230866,0.17081709322967323,0.6230141697871984,0.0006824959785448846,4707,175,True,False,not_replicated,
ROI_001,ROI_036,0,35,0.17499990964001547,0.35628595715665157,0.17499990964001547,0.35628595715665157,0.2656429333983335,0.0815116164348048,9.001248967781508e-06,985,30,True,False,not_replicated,
ROI_001,ROI_037,0,36,0.10746118324996129,0.20080157759500394,0.10746118324996129,0.20080157759500394,0.15413138042248262,0.3363019532748079,0.01622975555257596,2734,822,True,False,not_replicated,
ROI_001,ROI_038,0,37,0.14252330143263187,0.13284002081271354,0.14252330143263187,0.13284002081271354,0.13768166112267272,0.17290457175142188,0.12176740332677809,1669,2466,True,False,not_replicated,
ROI_001,ROI_039,0,38,0.11595374822344179,0.11005579064948308,0.11595374822344179,0.11005579064948308,0.11300476943646243,0.2894935563413232,0.21315464748264235,2454,3209,True,False,not_replicated,
ROI_001,ROI_040,0,39,0.17734520764081071,0.08657420740741309,0.17734520764081071,0.08657420740741309,0.1319597075241119,0.07841700753324927,0.3430863382867245,949,4087,True,False,not_replicated,
ROI_001,ROI_041,0,40,0.08266557787977845,0.16734389019994989,0.08266557787977845,0.16734389019994989,0.12500473403986417,0.4789121619722555,0.04677309692947043,3736,1540,True,False,not_replicated,
ROI_001,ROI_042,0,41,0.04338943115628042,0.12131155744930004,0.04338943115628042,0.12131155744930004,0.08235049430279023,0.7417303580345096,0.16447551785550388,5651,2829,True,False,not_replicated,
ROI_001,ROI_043,0,42,0.0012039434645532482,0.15112530009774564,0.0012039434645532482,0.15112530009774564,0.07616462178114944,0.9950413173372681,0.07508733507870699,7936,1935,True,False,not_replicated,
ROI_001,ROI_044,0,43,0.049136246355303344,0.07315021988980996,0.049136246355303344,0.07315021988980996,0.06114323312255665,0.7031356507324079,0.43021819149277696,5350,4685,True,False,not_replicated,
ROI_001,ROI_045,0,44,0.03842611126678808,0.15641489038547302,0.03842611126678808,0.15641489038547302,0.09742050082613055,0.7746187083906019,0.06618151738493788,5920,1775,True,False,not_replicated,
ROI_001,ROI_046,0,45,0.1617174790228186,0.08765858319382326,0.1617174790228186,0.08765858319382326,0.12468803110832094,0.11364234549536055,0.3381868449138893,1247,4041,True,False,not_replicated,
ROI_001,ROI_047,0,46,0.015704443857861416,0.15246186884166557,0.015704443857861416,0.15246186884166557,0.08408315634976349,0.9190068945642191,0.07273975302963752,7122,1891,True,False,not_replicated,
ROI_001,ROI_048,0,47,0.11394111116807473,0.17172807879047491,0.11394111116807473,0.17172807879047491,0.1428345949792748,0.29424976729352376,0.04116055064346897,2514,1416,True,False,not_replicated,
ROI_001,ROI_049,0,48,-0.011856735343923086,0.05313406615306987,0.011856735343923086,0.05313406615306987,0.03249540074849648,0.9410351127780059,0.5828964737370961,7340,5575,False,False,not_replicated,
ROI_001,ROI_050,0,49,0.03348128806720035,0.008323008187164487,0.03348128806720035,0.008323008187164487,0.020902148127182416,0.8064596810713227,0.9403254130972737,6185,7635,True,False,not_replicated,
ROI_001,ROI_051,0,50,0.05548277239925965,0.007941378490761002,0.05548277239925965,0.007941378490761002,0.031712075445010326,0.6603931202973293,0.9427009675193877,5021,7657,True,False,not_replicated,
ROI_001,ROI_052,0,51,0.046119366953134226,-0.001846388385797027,0.046119366953134226,0.001846388385797027,0.023982877669465625,0.7233723018760794,0.9864406276603958,5519,7933,False,False,not_replicated,
ROI_001,ROI_053,0,52,0.04013472849587523,0.02703166930886251,0.04013472849587523,0.02703166930886251,0.03358319890236887,0.7607804894389962,0.7950946098751119,5837,6777,True,False,not_replicated,
ROI_001,ROI_054,0,53,0.03268468290286954,0.13123827940607152,0.03268468290286954,0.13123827940607152,0.08196148115447054,0.8103212547504692,0.12740776592824085,6224,2533,True,False,not_replicated,
ROI_001,ROI_055,0,54,-0.037178316075961594,-0.07237990586939946,0.037178316075961594,0.07237990586939946,0.054779110972680525,0.7825769337258538,0.43703625478185215,5980,4725,True,False,not_replicated,
ROI_001,ROI_056,0,55,0.04217197577385911,0.036235908998613335,0.04217197577385911,0.036235908998613335,0.03920394238623622,0.7488760768389121,0.7190930994253534,5715,6354,True,False,not_replicated,
ROI_001,ROI_057,0,56,0.02564523052858259,-0.13504058300855398,0.02564523052858259,0.13504058300855398,0.08034290676856828,0.857275357568703,0.1198778765327088,6599,2393,False,False,not_replicated,
ROI_001,ROI_058,0,57,-0.1982162243060427,-0.1827568930684722,0.1982162243060427,0.1827568930684722,0.19048655868725745,0.03972374696257862,0.030027012202654395,690,1170,True,True,replicated_ASD_reduced,203
ROI_001,ROI_059,0,58,-0.09920967577128136,-0.11199248420387445,0.09920967577128136,0.11199248420387445,0.1056010799875779,0.38280514416345196,0.20704700336656864,3047,3146,True,False,not_replicated,
ROI_001,ROI_060,0,59,-0.1367262691831925,-0.033426972742476024,0.1367262691831925,0.033426972742476024,0.08507662096283426,0.19533148398557576,0.7418909699221614,1816,6492,True,False,not_replicated,
ROI_001,ROI_061,0,60,-0.10475672297215836,-0.11603783568151797,0.10475672297215836,0.11603783568151797,0.11039727932683817,0.35224084585646637,0.18721253544493685,2828,3006,True,False,not_replicated,
ROI_001,ROI_062,0,61,-0.08634074143718369,0.00931725264749833,0.08634074143718369,0.00931725264749833,0.04782899704234101,0.45523141830503167,0.9324005496820869,3575,7593,False,False,not_replicated,
ROI_001,ROI_063,0,62,0.1272494927482284,-0.1337654652884932,0.1272494927482284,0.1337654652884932,0.1305074790183608,0.2324908488682978,0.12176740332677809,2104,2436,False,False,not_replicated,
ROI_001,ROI_064,0,63,0.09313307949115388,-0.08643829824957196,0.09313307949115388,0.08643829824957196,0.08978568887036292,0.41670050162322364,0.34372158422049043,3289,4095,False,False,not_replicated,
ROI_001,ROI_065,0,64,0.005194692120351286,0.12285559510668606,0.005194692120351286,0.12285559510668606,0.06402514361351867,0.976635699791626,0.15862425467166438,7700,2785,True,False,not_replicated,
ROI_001,ROI_066,0,65,-0.004982924984003345,0.11949345385711725,0.004982924984003345,0.11949345385711725,0.0622381894205603,0.9774934096303998,0.17035434690755857,7713,2893,False,False,not_replicated,
ROI_001,ROI_067,0,66,-0.03835385476610993,0.1582574073800259,0.03835385476610993,0.1582574073800259,0.09830563107306792,0.7750213073710613,0.06282845223779057,5925,1723,False,False,not_replicated,
ROI_001,ROI_068,0,67,0.15575335494968792,0.1890379599534344,0.15575335494968792,0.1890379599534344,0.17239565745156116,0.13102448863002092,0.02473293589146218,1359,1026,True,False,not_replicated,
ROI_001,ROI_069,0,68,-0.274791225412022,-0.19605934763371996,0.274791225412022,0.19605934763371996,0.23542528652287098,0.0024973281106149235,0.019919673365293645,175,908,True,True,replicated_ASD_reduced,110
ROI_001,ROI_070,0,69,-0.28609384841449903,-0.24188244530076403,0.28609384841449903,0.24188244530076403,0.2639881468576315,0.0016829605243579744,0.003342357016193949,131,371,True,True,replicated_ASD_reduced,55
ROI_001,ROI_071,0,70,-0.02136402284211348,0.08629586346535373,0.02136402284211348,0.08629586346535373,0.0538299431537336,0.8850079779470973,0.34748543617148,6813,4100,False,False,not_replicated,
ROI_001,ROI_072,0,71,0.058099470808370995,0.10389313431351908,0.058099470808370995,0.10389313431351908,0.08099630256094503,0.6420855778951989,0.24446275772587228,4889,3410,True,False,not_replicated,
ROI_001,ROI_073,0,72,0.013244299875534452,-0.15054986764961897,0.013244299875534452,0.15054986764961897,0.0818970837625767,0.9327884649586053,0.07571995833477597,7258,1948,False,False,not_replicated,
ROI_001,ROI_074,0,73,0.05348173982692748,-0.07564826123783719,0.05348173982692748,0.07564826123783719,0.06456500053238233,0.6740783385968188,0.4154777795224233,5116,4561,False,False,not_replicated,
ROI_001,ROI_075,0,74,0.06206160605579687,-0.06571349529399287,0.06206160605579687,0.06571349529399287,0.06388755067489488,0.616696163964836,0.48569734383185026,4681,4993,False,False,not_replicated,
ROI_001,ROI_076,0,75,0.0892006191574953,0.006914792771358171,0.0892006191574953,0.006914792771358171,0.04805770596442674,0.43408520353140045,0.950990848758273,3457,7697,True,False,not_replicated,
ROI_001,ROI_077,0,76,0.1839290712686557,0.06925417945266366,0.1839290712686557,0.06925417945266366,0.12659162536065968,0.059455658848611745,0.4597560075257513,873,4863,True,False,not_replicated,
ROI_001,ROI_078,0,77,0.2256418751906688,0.1263355668002261,0.2256418751906688,0.1263355668002261,0.17598872099544743,0.016927685151796056,0.14548379000870554,422,2668,True,False,not_replicated,
ROI_001,ROI_079,0,78,-0.020895527661487796,-0.06045905100807266,0.020895527661487796,0.06045905100807266,0.04067728933478023,0.8880572896558405,0.5274623435226294,6839,5233,True,False,not_replicated,
ROI_001,ROI_080,0,79,-0.07529341763588088,-0.14472580997700324,0.07529341763588088,0.14472580997700324,0.11000961380644206,0.5287495328552015,0.08994651124874858,4058,2099,True,False,not_replicated,
ROI_001,ROI_081,0,80,0.02995870405483118,-0.20589849916404554,0.02995870405483118,0.20589849916404554,0.11792860160943835,0.8276116229193597,0.014142642643477856,6375,752,False,False,not_replicated,
ROI_001,ROI_082,0,81,-0.013080581724841557,-0.17757355700933117,0.013080581724841557,0.17757355700933117,0.09532706936708636,0.9342148633984048,0.03442266974821326,7266,1287,True,False,not_replicated,
ROI_001,ROI_083,0,82,0.011681306927108054,0.05886219738585997,0.011681306927108054,0.05886219738585997,0.03527175215648401,0.9410858852716336,0.5401248116252948,7349,5308,True,False,not_replicated,
ROI_001,ROI_084,0,83,0.061060822315135176,0.007713049915874952,0.061060822315135176,0.007713049915874952,0.034386936115505064,0.6240925189067936,0.9442403712573108,4739,7668,True,False,not_replicated,
ROI_001,ROI_085,0,84,-0.041595010361965466,-0.11313696241466037,0.041595010361965466,0.11313696241466037,0.07736598638831292,0.751935475018725,0.1985204861568586,5741,3105,True,False,not_replicated,
ROI_001,ROI_086,0,85,-0.05325811640103873,-0.017928972832571125,0.05325811640103873,0.017928972832571125,0.03559354461680493,0.6765782116970526,0.8688537149366969,5122,7179,True,False,not_replicated,
ROI_001,ROI_087,0,86,-0.022700654694164067,0.0749457459754356,0.022700654694164067,0.0749457459754356,0.04882320033479984,0.8781478076943325,0.4229948893707573,6735,4587,False,False,not_replicated,
ROI_001,ROI_088,0,87,-0.042435988130721546,0.09173145898313165,0.042435988130721546,0.09173145898313165,0.0670837235569266,0.7449682325449885,0.31246917880113145,5698,3887,False,False,not_replicated,
ROI_001,ROI_089,0,88,-0.02151164128801235,-0.08388472565568995,0.02151164128801235,0.08388472565568995,0.05269818347185115,0.8856305396241145,0.36209389505709844,6808,4200,True,False,not_replicated,
ROI_001,ROI_090,0,89,0.03776845988960619,0.0015146152745441543,0.03776845988960619,0.0015146152745441543,0.019641537582075173,0.7791628672140238,0.9881687610739744,5954,7952,True,False,not_replicated,
ROI_002,ROI_001,1,0,-0.08166524017506048,-0.24567128494962365,0.08166524017506048,0.24567128494962365,0.16366826256234207,0.4852372189195891,0.003140582983863602,3774,349,True,False,not_replicated,
ROI_002,ROI_003,1,2,0.06875955244146932,0.08386897617231989,0.06875955244146932,0.08386897617231989,0.07631426430689461,0.5718752421745481,0.36424182797452653,4357,4201,True,False,not_replicated,
ROI_002,ROI_004,1,3,0.18712001904880168,0.17994735676157575,0.18712001904880168,0.17994735676157575,0.1835336879051887,0.05825592234082646,0.03395219022777299,830,1228,True,False,not_replicated,
ROI_002,ROI_005,1,4,-0.046017063836822907,0.0003632198386647579,0.046017063836822907,0.0003632198386647579,0.023190141837743834,0.7242209263847413,0.9977183444373005,5524,7992,False,False,not_replicated,
ROI_002,ROI_006,1,5,0.006411148367320958,0.09201953548851727,0.006411148367320958,0.09201953548851727,0.04921534192791911,0.9688049765255209,0.31164534142207995,7647,3880,True,False,not_replicated,
ROI_002,ROI_007,1,6,-0.03842991895097559,0.0943153282975519,0.03842991895097559,0.0943153282975519,0.06637262362426374,0.7760614154529663,0.29865852735209186,5919,3787,False,False,not_replicated,
ROI_002,ROI_008,1,7,0.08265713216856935,0.02831869531915896,0.08265713216856935,0.02831869531915896,0.05548791374386415,0.4810968266161899,0.7831146933719279,3737,6719,True,False,not_replicated,
ROI_002,ROI_009,1,8,-0.0634908388877641,-0.03121791218767552,0.0634908388877641,0.03121791218767552,0.04735437553771982,0.6091626410424787,0.7619926454561279,4615,6582,True,False,not_replicated,
ROI_002,ROI_010,1,9,0.003505150876016962,-0.009211589560110827,0.003505150876016962,0.009211589560110827,0.0063583702180638945,0.9821341103384125,0.9331196291602485,7818,7600,False,False,not_replicated,
ROI_002,ROI_011,1,10,-0.04827874076980013,-0.13191212806330901,0.04827874076980013,0.13191212806330901,0.09009543441655457,0.7071150099869548,0.12550636713593719,5412,2499,True,False,not_replicated,
ROI_002,ROI_012,1,11,0.14703178062461797,-0.07202890306831236,0.14703178062461797,0.07202890306831236,0.10953034184646517,0.15781366803081823,0.43976220093742713,1555,4748,False,False,not_replicated,
ROI_002,ROI_013,1,12,-0.12425421658676084,-0.1104352205233742,0.12425421658676084,0.1104352205233742,0.11734471855506752,0.24504110589772624,0.21021832650612834,2200,3192,True,False,not_replicated,
ROI_002,ROI_014,1,13,-0.03793401071618728,-0.09399324406135619,0.03793401071618728,0.09399324406135619,0.06596362738877173,0.7775933838876725,0.29776705331322517,5948,3810,True,False,not_replicated,
ROI_002,ROI_015,1,14,0.003850996259410341,0.0341428925265279,0.003850996259410341,0.0341428925265279,0.01899694439296912,0.9818737310153635,0.7369610134370583,7788,6458,True,False,not_replicated,
ROI_002,ROI_016,1,15,0.029217100700747137,0.09076608534130745,0.029217100700747137,0.09076608534130745,0.059991593021027294,0.833700800928882,0.32130199218705713,6415,3916,True,False,not_replicated,
ROI_002,ROI_017,1,16,-0.03240419215224828,-0.14981639294380977,0.03240419215224828,0.14981639294380977,0.09111029254802902,0.8122116965913884,0.07833564954277109,6246,1965,True,False,not_replicated,
ROI_002,ROI_018,1,17,0.0027395503017608775,-0.06688804375831517,0.0027395503017608775,0.06688804375831517,0.03481379703003802,0.985270726300398,0.4815971428573025,7869,4955,False,False,not_replicated,
ROI_002,ROI_019,1,18,-0.08772183135271022,-0.02810877550874563,0.08772183135271022,0.02810877550874563,0.05791530343072793,0.4533445797933483,0.7878705312125471,3520,6730,True,False,not_replicated,
ROI_002,ROI_020,1,19,-0.01611044835664919,-0.05941031637623555,0.01611044835664919,0.05941031637623555,0.03776038236644237,0.9172725965838194,0.5387506089889857,7099,5284,True,False,not_replicated,
ROI_002,ROI_021,1,20,-0.02485025103552026,0.18416725668980274,0.02485025103552026,0.18416725668980274,0.10450875386266151,0.863861989087579,0.029001817367503756,6633,1145,False,False,not_replicated,
ROI_002,ROI_022,1,21,0.14558504175809464,0.20501029171454344,0.14558504175809464,0.20501029171454344,0.17529766673631902,0.1630724570298035,0.014703439995378369,1588,765,True,False,not_replicated,
ROI_002,ROI_023,1,22,0.08482107715811034,0.06952442947604615,0.08482107715811034,0.06952442947604615,0.07717275331707824,0.4693537249700735,0.4590053179471068,3640,4850,True,False,not_replicated,
ROI_002,ROI_024,1,23,0.17933073260823865,0.1137399679447797,0.17933073260823865,0.1137399679447797,0.14653535027650916,0.07482508348570457,0.19639030188388654,925,3080,True,False,not_replicated,
ROI_002,ROI_025,1,24,0.058079333051786766,0.01596280159033779,0.058079333051786766,0.01596280159033779,0.03702106732106228,0.6426230344872581,0.8840547967453988,4893,7271,True,False,not_replicated,
ROI_002,ROI_026,1,25,0.0666600676797522,0.12494290546493866,0.0666600676797522,0.12494290546493866,0.09580148657234544,0.5876552955746752,0.15149050936128006,4465,2703,True,False,not_replicated,
ROI_002,ROI_027,1,26,0.05379614989081365,0.0684934779412485,0.05379614989081365,0.0684934779412485,0.06114481391603108,0.6738479043712055,0.46649304303715095,5098,4897,True,False,not_replicated,
ROI_002,ROI_028,1,27,0.11887787060168785,0.1596058770003974,0.11887787060168785,0.1596058770003974,0.13924187380104264,0.2727541128112584,0.062229440333045984,2361,1695,True,False,not_replicated,
ROI_002,ROI_029,1,28,-0.1463905378128904,-0.050208606591016905,0.1463905378128904,0.050208606591016905,0.09829957220195365,0.1630724570298035,0.6065072562930118,1573,5717,True,False,not_replicated,
ROI_002,ROI_030,1,29,0.04540922631730332,-0.03200862090332166,0.04540922631730332,0.03200862090332166,0.03870892361031249,0.7283869761731148,0.7545788722316509,5549,6550,False,False,not_replicated,
ROI_002,ROI_031,1,30,0.08031814971929295,0.13156443859587158,0.08031814971929295,0.13156443859587158,0.10594129415758227,0.4940769493284944,0.12709975972527177,3843,2517,True,False,not_replicated,
ROI_002,ROI_032,1,31,0.14755024433558622,0.1405508122841496,0.14755024433558622,0.1405508122841496,0.14405052830986792,0.15624506764825855,0.10276050547107037,1547,2210,True,False,not_replicated,
ROI_002,ROI_033,1,32,0.009353590995795242,0.09675905114388193,0.009353590995795242,0.09675905114388193,0.05305632106983859,0.9538223741279575,0.2850496320984115,7478,3695,True,False,not_replicated,
ROI_002,ROI_034,1,33,0.17791463555121792,0.10414019909157261,0.17791463555121792,0.10414019909157261,0.14102741732139526,0.07857768031457771,0.2463377259982539,942,3402,True,False,not_replicated,
ROI_002,ROI_035,1,34,0.05073918325651734,0.23895670565705668,0.05073918325651734,0.23895670565705668,0.144847944456787,0.6930643054382183,0.004132346424905539,5256,398,True,False,not_replicated,
ROI_002,ROI_036,1,35,0.17937000939671774,0.24189893099409304,0.17937000939671774,0.24189893099409304,0.21063447019540538,0.07333711308789773,0.003703353213327629,924,370,True,False,not_replicated,
ROI_002,ROI_037,1,36,-0.049555914700713063,0.15742531819127797,0.049555914700713063,0.15742531819127797,0.10349061644599553,0.7028237994257482,0.06327564607911335,5319,1743,False,False,not_replicated,
ROI_002,ROI_038,1,37,0.050095770758778094,0.18748401700053524,0.050095770758778094,0.18748401700053524,0.11878989387965666,0.6973628770955576,0.025516088139280527,5291,1068,True,False,not_replicated,
ROI_002,ROI_039,1,38,-0.006643511752905978,0.10245415288269197,0.006643511752905978,0.10245415288269197,0.05454883231779897,0.968380349007502,0.2509143753778745,7627,3464,False,False,not_replicated,
ROI_002,ROI_040,1,39,-0.022094425117826045,0.09490821207924514,0.022094425117826045,0.09490821207924514,0.05850131859853559,0.881550086748184,0.29376329273794005,6769,3762,False,False,not_replicated,
ROI_002,ROI_041,1,40,-0.01947996087854811,0.17880375968556297,0.01947996087854811,0.17880375968556297,0.09914186028205554,0.8971066391669535,0.03366415246238234,6914,1254,False,False,not_replicated,
ROI_002,ROI_042,1,41,0.012948820571792669,0.07598663085422246,0.012948820571792669,0.07598663085422246,0.04446772571300756,0.9351275271359025,0.4130391493490504,7272,4548,True,False,not_replicated,
ROI_002,ROI_043,1,42,-0.03434527282140533,0.08474591809474535,0.03434527282140533,0.08474591809474535,0.05954559545807534,0.800747083995865,0.35636229477595915,6139,4164,False,False,not_replicated,
ROI_002,ROI_044,1,43,-0.00994490235089525,0.01798486355195169,0.00994490235089525,0.01798486355195169,0.01396488295142347,0.9497592995263564,0.8686853334544418,7453,7176,False,False,not_replicated,
ROI_002,ROI_045,1,44,-0.03881004150733388,0.09601560857512521,0.03881004150733388,0.09601560857512521,0.06741282504122954,0.77288940481759,0.2889940623947075,5902,3719,False,False,not_replicated,
ROI_002,ROI_046,1,45,0.027454790107422047,0.02825425404064663,0.027454790107422047,0.02825425404064663,0.02785452207403434,0.8430202438000429,0.784745345216484,6518,6724,True,False,not_replicated,
ROI_002,ROI_047,1,46,-0.08157065866961345,0.010924017560760798,0.08157065866961345,0.010924017560760798,0.04624733811518712,0.488047337418396,0.9219048397276051,3776,7508,False,False,not_replicated,
ROI_002,ROI_048,1,47,-0.006034360533266419,0.07062816473528259,0.006034360533266419,0.07062816473528259,0.038331262634274506,0.9716273681246874,0.4500124422023504,7660,4804,False,False,not_replicated,
ROI_002,ROI_049,1,48,-0.020320641450572524,-0.01025869230757951,0.020320641450572524,0.01025869230757951,0.015289666879076017,0.8933729857878995,0.9267788147199681,6867,7540,True,False,not_replicated,
ROI_002,ROI_050,1,49,-0.047847059856936845,-0.04711576820834714,0.047847059856936845,0.04711576820834714,0.04748141403264199,0.7132763331745228,0.6302841051768386,5431,5856,True,False,not_replicated,
ROI_002,ROI_051,1,50,-0.01874810097920019,-0.15361499051327812,0.01874810097920019,0.15361499051327812,0.08618154574623915,0.9002409589729448,0.07083484525277964,6960,1857,True,False,not_replicated,
ROI_002,ROI_052,1,51,-0.04251035798703816,-0.11594628797080395,0.04251035798703816,0.11594628797080395,0.07922832297892105,0.7488760768389121,0.18661225444366275,5693,3010,True,False,not_replicated,
ROI_002,ROI_053,1,52,-0.014943504518927208,-0.10531990915260836,0.014943504518927208,0.10531990915260836,0.06013170683576778,0.9240674541993026,0.2362284727141712,7164,3357,True,False,not_replicated,
