Source,Target,SourceIndex,TargetIndex,ABIDE_I_Hedges_g,ABIDE_II_Hedges_g,ABIDE_I_AbsHedges_g,ABIDE_II_AbsHedges_g,MeanAbsHedges_g,ABIDE_I_QValue,ABIDE_II_QValue,ABIDE_I_Rank,ABIDE_II_Rank,SameDirection,Replicated,ReplicationClass,ReplicatedRank
ROI_031,ROI_026,30,25,-0.2601833363903685,-0.18829406746266375,0.2601833363903685,0.18829406746266375,0.22423870192651613,0.004977621063691588,0.02523612288854459,226,1045,True,True,replicated_ASD_reduced,128
ROI_032,ROI_026,31,25,-0.2752559386758202,-0.18770716730407122,0.2752559386758202,0.18770716730407122,0.23148155298994572,0.0026808201826320223,0.02559291096465609,173,1063,True,True,replicated_ASD_reduced,119
ROI_032,ROI_035,31,34,-0.20172218427674957,-0.2635867058780567,0.20172218427674957,0.2635867058780567,0.23265444507740313,0.038082902330088875,0.0014259648623326559,650,228,True,True,replicated_ASD_reduced,114
ROI_032,ROI_036,31,35,-0.22242177344011602,-0.29451613368465357,0.22242177344011602,0.29451613368465357,0.2584689535623848,0.017722925537523797,0.0003182400284798386,454,122,True,True,replicated_ASD_reduced,67
ROI_032,ROI_059,31,58,0.20198433102026672,0.213569603136175,0.20198433102026672,0.213569603136175,0.20777696707822085,0.03752907586989532,0.011356298671126901,648,646,True,True,replicated_ASD_enhanced,163
ROI_032,ROI_078,31,77,-0.2620085090561391,-0.16785590343436332,0.2620085090561391,0.16785590343436332,0.21493220624525122,0.0038325136528568615,0.046373021899038316,214,1518,True,True,replicated_ASD_reduced,149
ROI_034,ROI_052,33,51,0.22372921814655072,0.16923329049760066,0.22372921814655072,0.16923329049760066,0.1964812543220757,0.018961372322514634,0.04440494175383432,442,1470,True,True,replicated_ASD_enhanced,185
ROI_034,ROI_059,33,58,0.23277004926208159,0.19580952988239853,0.23277004926208159,0.19580952988239853,0.21428978957224004,0.01443716765147574,0.019919673365293645,367,915,True,True,replicated_ASD_enhanced,151
ROI_034,ROI_060,33,59,0.23280237688228825,0.17211396566181103,0.23280237688228825,0.17211396566181103,0.20245817127204963,0.01455647085698459,0.040374295168568185,366,1409,True,True,replicated_ASD_enhanced,171
ROI_034,ROI_069,33,68,0.21287623263831917,0.2188001924804323,0.21287623263831917,0.2188001924804323,0.21583821255937574,0.024733405193633047,0.0088904329069505,546,571,True,True,replicated_ASD_enhanced,147
ROI_034,ROI_070,33,69,0.24783196042097067,0.19704834624346626,0.24783196042097067,0.19704834624346626,0.22244015333221845,0.007597790420366024,0.01940118897719107,289,891,True,True,replicated_ASD_enhanced,137
ROI_035,ROI_036,34,35,-0.22553320282291364,-0.18775422569955655,0.22553320282291364,0.18775422569955655,0.2066437142612351,0.016610977532026176,0.02636144971295565,426,1061,True,True,replicated_ASD_reduced,165
ROI_035,ROI_068,34,67,-0.1965045745008091,-0.22988506659986593,0.1965045745008091,0.22988506659986593,0.2131948205503375,0.04310685272919793,0.005584663481194905,711,479,True,True,replicated_ASD_reduced,153
ROI_035,ROI_081,34,80,0.1973028057372924,0.2520152641326445,0.1973028057372924,0.2520152641326445,0.22465903493496847,0.04393198616344141,0.0023780420336651717,699,301,True,True,replicated_ASD_enhanced,127
ROI_036,ROI_032,35,31,-0.18971849860766335,-0.3045603750518595,0.18971849860766335,0.3045603750518595,0.24713943682976142,0.04979021504694154,0.00017706889702155977,789,102,True,True,replicated_ASD_reduced,92
ROI_036,ROI_035,35,34,-0.23171984053771097,-0.21571401426732684,0.23171984053771097,0.21571401426732684,0.22371692740251892,0.013712538510060077,0.010452563691517078,370,616,True,True,replicated_ASD_reduced,130
ROI_036,ROI_057,35,56,0.2026365430672429,0.21945442582539879,0.2026365430672429,0.21945442582539879,0.21104548444632085,0.03583343522669851,0.009064776794048714,641,567,True,True,replicated_ASD_enhanced,158
ROI_036,ROI_058,35,57,0.19388088159511346,0.19497355039047465,0.19388088159511346,0.19497355039047465,0.19442721599279406,0.046124239585502505,0.020778848467691968,743,924,True,True,replicated_ASD_enhanced,192
ROI_036,ROI_071,35,70,-0.22041525531364656,-0.1663486753318995,0.22041525531364656,0.1663486753318995,0.19338196532277302,0.01880335462918447,0.04672497192602332,474,1557,True,True,replicated_ASD_reduced,196
ROI_036,ROI_081,35,80,0.25950773960590123,0.3098226192536236,0.25950773960590123,0.3098226192536236,0.28466517942976244,0.005271157218827699,0.0001446977286916477,231,87,True,True,replicated_ASD_enhanced,31
ROI_037,ROI_055,36,54,0.23803075221051737,0.2958802511746412,0.23803075221051737,0.2958802511746412,0.26695550169257926,0.011515103319303222,0.0002759198952708437,341,116,True,True,replicated_ASD_enhanced,51
ROI_037,ROI_085,36,84,0.4427312330672167,0.30763112190773206,0.4427312330672167,0.30763112190773206,0.37518117748747437,1.3776292139792617e-07,0.00014577412593699536,8,94,True,True,replicated_ASD_enhanced,2
ROI_037,ROI_086,36,85,0.29701787007380054,0.28273532564974113,0.29701787007380054,0.28273532564974113,0.28987659786177083,0.0010620193451674385,0.0005388780106127354,105,160,True,True,replicated_ASD_enhanced,27
ROI_037,ROI_089,36,88,0.270296289806182,0.2227945106413734,0.270296289806182,0.2227945106413734,0.2465454002237777,0.003271462372204178,0.007624952151914693,186,543,True,True,replicated_ASD_enhanced,93
ROI_038,ROI_055,37,54,0.25865086151602634,0.231824138041725,0.25865086151602634,0.231824138041725,0.24523749977887566,0.0054272553480135466,0.005191775405001191,237,463,True,True,replicated_ASD_enhanced,97
ROI_038,ROI_085,37,84,0.3731817306172138,0.20905988307242127,0.3731817306172138,0.20905988307242127,0.29112080684481756,1.6564769281588703e-05,0.012665237327780758,27,703,True,True,replicated_ASD_enhanced,25
ROI_038,ROI_086,37,85,0.4712386233424767,0.28190621807367816,0.4712386233424767,0.28190621807367816,0.3765724207080774,1.6137693181637093e-08,0.0005502366093135668,3,163,True,True,replicated_ASD_enhanced,1
ROI_038,ROI_088,37,87,0.30364446631313124,0.19561147595045744,0.30364446631313124,0.19561147595045744,0.24962797113179436,0.0009210442336474951,0.020204064691538844,86,917,True,True,replicated_ASD_enhanced,89
ROI_038,ROI_089,37,88,0.2980425013512551,0.21517286940469393,0.2980425013512551,0.21517286940469393,0.2566076853779745,0.0011216697561876419,0.01031459525403973,102,621,True,True,replicated_ASD_enhanced,73
ROI_038,ROI_090,37,89,0.33828479341758977,0.2118582302739947,0.33828479341758977,0.2118582302739947,0.27507151184579226,0.00015778715624024673,0.011245344198681072,43,669,True,True,replicated_ASD_enhanced,40
ROI_039,ROI_085,38,84,0.24234597203952923,0.18318496644290316,0.24234597203952923,0.18318496644290316,0.2127654692412162,0.010191363946101477,0.028997764876742976,314,1163,True,True,replicated_ASD_enhanced,155
ROI_041,ROI_023,40,22,0.22130103790237712,0.16603008326118052,0.22130103790237712,0.16603008326118052,0.1936655605817788,0.02060577493303428,0.04969074851620393,464,1565,True,True,replicated_ASD_enhanced,195
ROI_041,ROI_085,40,84,0.28122029513940716,0.29927787968410957,0.28122029513940716,0.29927787968410957,0.29024908741175837,0.0021089904602395173,0.0002469723262157124,151,110,True,True,replicated_ASD_enhanced,26
ROI_042,ROI_085,41,84,0.22988724816817235,0.17517767387922634,0.22988724816817235,0.17517767387922634,0.20253246102369935,0.01572205005648225,0.03788950460674204,387,1341,True,True,replicated_ASD_enhanced,170
ROI_042,ROI_088,41,87,0.26954679738612164,0.2820010797061449,0.26954679738612164,0.2820010797061449,0.2757739385461333,0.0036695108548918587,0.0006406084192570272,189,162,True,True,replicated_ASD_enhanced,39
ROI_049,ROI_032,48,31,0.2201733954313187,0.18895678792963946,0.2201733954313187,0.18895678792963946,0.2045650916804791,0.021217607864086715,0.025351435569692382,479,1029,True,True,replicated_ASD_enhanced,167
ROI_050,ROI_055,49,54,-0.23070783207954945,-0.3269957413793779,0.23070783207954945,0.3269957413793779,0.2788517867294637,0.014415134845661672,5.138473466788574e-05,380,57,True,True,replicated_ASD_reduced,37
ROI_052,ROI_053,51,52,-0.2116802124392611,-0.3075668431544528,0.2116802124392611,0.3075668431544528,0.25962352779685693,0.026505971641500536,0.00014373906575322954,554,95,True,True,replicated_ASD_reduced,63
ROI_052,ROI_055,51,54,-0.22366020782780616,-0.1930556991089739,0.22366020782780616,0.1930556991089739,0.20835795346839003,0.017704947395157586,0.022008950815133193,443,953,True,True,replicated_ASD_reduced,160
ROI_053,ROI_052,52,51,-0.19497277717194997,-0.3011075047515936,0.19497277717194997,0.3011075047515936,0.2480401409617718,0.04475552257256747,0.0002099081645367029,736,106,True,True,replicated_ASD_reduced,91
ROI_055,ROI_037,54,36,0.21716142023300308,0.2926470948892822,0.21716142023300308,0.2926470948892822,0.25490425756114266,0.023176628002415912,0.0003254184557969696,504,131,True,True,replicated_ASD_enhanced,80
ROI_055,ROI_038,54,37,0.27363910497760036,0.21786262045081303,0.27363910497760036,0.21786262045081303,0.2457508627142067,0.0028839313158038485,0.009391402971497317,177,584,True,True,replicated_ASD_enhanced,94
ROI_055,ROI_045,54,44,-0.20986194525025298,-0.35416631305104673,0.20986194525025298,0.35416631305104673,0.28201412915064983,0.028386540602072095,8.781470286958125e-06,579,33,True,True,replicated_ASD_reduced,34
ROI_055,ROI_050,54,49,-0.2356064992756737,-0.32564400782457675,0.2356064992756737,0.32564400782457675,0.28062525355012524,0.011880565954553461,5.5995321983019675e-05,353,62,True,True,replicated_ASD_reduced,35
ROI_055,ROI_052,54,51,-0.205530777873442,-0.21007442641882615,0.205530777873442,0.21007442641882615,0.20780260214613408,0.03201288875008133,0.012397012053885523,616,692,True,True,replicated_ASD_reduced,162
ROI_055,ROI_059,54,58,-0.21325488504195245,-0.2879799400915357,0.21325488504195245,0.2879799400915357,0.2506174125667441,0.026505971641500536,0.00039680108351937464,540,145,True,True,replicated_ASD_reduced,88
ROI_055,ROI_060,54,59,-0.2315584252615231,-0.3013671903741742,0.2315584252615231,0.3013671903741742,0.26646280781784865,0.015191826290834631,0.0001857692097590384,374,105,True,True,replicated_ASD_reduced,53
ROI_055,ROI_071,54,70,0.22654769107956718,0.16509986440769597,0.22654769107956718,0.16509986440769597,0.19582377774363158,0.01712274728094995,0.049838905092057594,411,1587,True,True,replicated_ASD_enhanced,188
ROI_055,ROI_085,54,84,0.2062468970591486,0.170940033224655,0.2062468970591486,0.170940033224655,0.18859346514190178,0.032775584120274724,0.04401760051455823,610,1438,True,True,replicated_ASD_enhanced,206
ROI_056,ROI_076,55,75,0.27668063666875875,0.20539510360252924,0.27668063666875875,0.20539510360252924,0.24103787013564398,0.0025916459395734556,0.014940383896034325,165,757,True,True,replicated_ASD_enhanced,104
ROI_057,ROI_036,56,35,0.21895563537314627,0.2553086717274179,0.21895563537314627,0.2553086717274179,0.23713215355028208,0.021096379198442254,0.002104180161666325,489,277,True,True,replicated_ASD_enhanced,108
ROI_057,ROI_058,56,57,-0.33020624780229313,-0.33345678390631545,0.33020624780229313,0.33345678390631545,0.33183151585430426,0.00016214336907410053,3.95427395297381e-05,49,50,True,True,replicated_ASD_reduced,11
ROI_057,ROI_070,56,69,-0.4204834650511368,-0.21799801501417432,0.4204834650511368,0.21799801501417432,0.31924074003265557,2.479169635562498e-07,0.00928295824968414,17,579,True,True,replicated_ASD_reduced,17
ROI_058,ROI_001,57,0,-0.2028425662148619,-0.201278695729246,0.2028425662148619,0.201278695729246,0.20206063097205396,0.034122982384307964,0.01688755956223965,635,815,True,True,replicated_ASD_reduced,173
ROI_058,ROI_057,57,56,-0.341302070780031,-0.3587139581254398,0.341302070780031,0.3587139581254398,0.35000801445273544,8.818333286481733e-05,8.593975684102244e-06,38,27,True,True,replicated_ASD_reduced,7
ROI_059,ROI_032,58,31,0.23853926689334937,0.1989682763228997,0.23853926689334937,0.1989682763228997,0.21875377160812454,0.010939576974967379,0.018919869303822206,337,851,True,True,replicated_ASD_enhanced,144
ROI_059,ROI_034,58,33,0.25366137413616213,0.1903392845214424,0.25366137413616213,0.1903392845214424,0.22200032932880226,0.006312717193874765,0.024040641397826423,257,1011,True,True,replicated_ASD_enhanced,138
ROI_060,ROI_032,59,31,0.21091436016208792,0.18351494132132337,0.21091436016208792,0.18351494132132337,0.19721465074170563,0.02721018183471143,0.029476091565044174,570,1157,True,True,replicated_ASD_enhanced,183
ROI_060,ROI_055,59,54,-0.2446982413008307,-0.3293034880324638,0.2446982413008307,0.3293034880324638,0.28700086466664726,0.009225031305939175,3.949092967606113e-05,298,54,True,True,replicated_ASD_reduced,29
ROI_060,ROI_090,59,89,-0.2824345571403872,-0.3792337455359424,0.2824345571403872,0.3792337455359424,0.3308341513381648,0.001998785819281623,1.6294596512041005e-06,143,17,True,True,replicated_ASD_reduced,13
ROI_063,ROI_014,62,13,-0.19728417973219486,-0.1848367209968165,0.19728417973219486,0.1848367209968165,0.1910604503645057,0.04213171105777842,0.02786201628183711,700,1130,True,True,replicated_ASD_reduced,200
ROI_063,ROI_018,62,17,-0.19669197746637057,-0.22316679014189816,0.19669197746637057,0.22316679014189816,0.20992938380413437,0.04407531505880906,0.0074708766598929575,708,541,True,True,replicated_ASD_reduced,159
ROI_064,ROI_028,63,27,0.21144357287364984,0.21450873915029564,0.21144357287364984,0.21450873915029564,0.21297615601197273,0.02771664842506532,0.010991655366862613,562,631,True,True,replicated_ASD_enhanced,154
ROI_065,ROI_024,64,23,-0.19318648226463553,-0.32866727852520045,0.19318648226463553,0.32866727852520045,0.26092688039491796,0.047929914035091115,4.812634082612021e-05,752,55,True,True,replicated_ASD_reduced,61
ROI_065,ROI_028,64,27,-0.19583117465433247,-0.16553035759289528,0.19583117465433247,0.16553035759289528,0.1806807661236139,0.04393198616344141,0.04982649250529915,722,1579,True,True,replicated_ASD_reduced,213
ROI_065,ROI_086,64,85,-0.21426985620974517,-0.1871496771853057,0.21426985620974517,0.1871496771853057,0.20070976669752544,0.025029545993792507,0.026569410416287995,528,1076,True,True,replicated_ASD_reduced,175
ROI_065,ROI_087,64,86,-0.22234047321478956,-0.16822564754288227,0.22234047321478956,0.16822564754288227,0.19528306037883592,0.018961372322514634,0.04635913063993906,456,1506,True,True,replicated_ASD_reduced,190
ROI_065,ROI_088,64,87,-0.2644871840121931,-0.24926744030234693,0.2644871840121931,0.24926744030234693,0.25687731215727005,0.004162231173659717,0.0026837662738032433,205,320,True,True,replicated_ASD_reduced,69
ROI_067,ROI_026,66,25,-0.2519158789669072,-0.2818812632118717,0.2519158789669072,0.2818812632118717,0.2668985710893894,0.006527001939365434,0.0005416120755117234,260,165,True,True,replicated_ASD_reduced,52
ROI_067,ROI_086,66,85,-0.2609734251370064,-0.24896774465981183,0.2609734251370064,0.24896774465981183,0.2549705848984091,0.004469881906552524,0.00277026336239131,221,322,True,True,replicated_ASD_reduced,78
ROI_067,ROI_088,66,87,-0.28334003551146364,-0.19640247995779161,0.28334003551146364,0.19640247995779161,0.23987125773462764,0.0020028804466596314,0.019523957382251402,139,899,True,True,replicated_ASD_reduced,106
ROI_068,ROI_035,67,34,-0.21863302754102845,-0.22665147626541274,0.21863302754102845,0.22665147626541274,0.2226422519032206,0.02113019329063669,0.006462979084183635,490,507,True,True,replicated_ASD_reduced,136
ROI_068,ROI_081,67,80,0.2001225148919173,0.20225167310630196,0.2001225148919173,0.20225167310630196,0.2011870939991096,0.039528643311367614,0.016315962560167405,670,801,True,True,replicated_ASD_enhanced,174
ROI_069,ROI_001,68,0,-0.29010246842378506,-0.2118783626909135,0.29010246842378506,0.2118783626909135,0.2509904155573493,0.0012746306665641896,0.011589517621284648,120,668,True,True,replicated_ASD_reduced,86
ROI_070,ROI_001,69,0,-0.2955889362283644,-0.27225728797226295,0.2955889362283644,0.27225728797226295,0.2839231121003137,0.0010979466073114507,0.0008832673865338247,111,198,True,True,replicated_ASD_reduced,32
ROI_070,ROI_057,69,56,-0.44087813400798986,-0.24448559144431853,0.44087813400798986,0.24448559144431853,0.3426818627261542,6.989897484572192e-08,0.003140582983863602,9,357,True,True,replicated_ASD_reduced,9
ROI_070,ROI_078,69,77,0.19974402811906816,0.16735252494471223,0.19974402811906816,0.16735252494471223,0.1835482765318902,0.037450529735424745,0.047439440686192755,672,1537,True,True,replicated_ASD_enhanced,210
ROI_071,ROI_036,70,35,-0.1958617931621404,-0.16691421153981648,0.1958617931621404,0.16691421153981648,0.18138800235097843,0.04181144205113488,0.04559029857591406,721,1549,True,True,replicated_ASD_reduced,211
ROI_071,ROI_056,70,55,0.20411395458685563,0.18873986900356418,0.20411395458685563,0.18873986900356418,0.1964269117952099,0.03279720179919889,0.02473293589146218,627,1035,True,True,replicated_ASD_enhanced,186
